campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter,subscription_probability,subscription_probability_pct,priority_target_flag,priority_target_status,propensity_band,propensity_band_order,propensity_decile,propensity_percentile
33668,43,blue-collar,married,secondary,no,514,yes,yes,cellular,20,apr,34,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,0.57,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.31050414295164874,31.05,0,Below Target Threshold,Medium Propensity,2,7,38.96
33669,35,blue-collar,married,secondary,no,407,yes,no,cellular,20,apr,12,6,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,6+ contacts,4,0.2,No previous contact,0,Housing loan only,1,1,4,Q2,0.34457573258059104,34.46,0,Below Target Threshold,Medium Propensity,2,6,48.11
33670,42,management,married,tertiary,no,1686,yes,yes,cellular,20,apr,522,4,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"1,001-5,000",3,0,4-5 contacts,3,8.7,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.3457481601945648,34.57,0,Below Target Threshold,Medium Propensity,2,6,48.46
33671,32,management,married,tertiary,no,268,yes,yes,cellular,20,apr,106,3,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.77,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.3476222156803185,34.76,0,Below Target Threshold,Medium Propensity,2,6,48.96
33672,26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"5,001-10,000",4,0,2-3 contacts,2,10.65,No previous contact,0,Housing loan only,1,1,4,Q2,0.4962906305348848,49.63,0,Below Target Threshold,High Propensity,3,3,78.96
33673,37,blue-collar,married,secondary,no,-129,yes,no,cellular,20,apr,123,4,328,1,other,no,0,0,1,0,1,328.0,30-39,2,Negative,1,1,4-5 contacts,3,2.05,Previous other,0,Housing loan only,1,1,4,Q2,0.2590289112561578,25.9,0,Below Target Threshold,Low Propensity,1,8,27.55
33674,34,services,married,secondary,no,1553,yes,no,cellular,20,apr,6,6,328,8,failure,no,0,0,1,0,1,328.0,30-39,2,"1,001-5,000",3,0,6+ contacts,4,0.1,Previous failure,0,Housing loan only,1,1,4,Q2,0.33828459078768947,33.83,0,Below Target Threshold,Medium Propensity,2,6,46.41
33675,27,blue-collar,single,primary,no,497,yes,no,cellular,20,apr,255,2,272,1,other,no,0,0,1,0,1,272.0,18-29,1,"0-1,000",2,0,2-3 contacts,2,4.25,Previous other,0,Housing loan only,1,1,4,Q2,0.37249836237444606,37.25,0,Below Target Threshold,Medium Propensity,2,5,55.83
33676,36,self-employed,single,secondary,no,245,yes,no,cellular,20,apr,8,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.13,No previous contact,0,Housing loan only,1,1,4,Q2,0.4349727415362193,43.5,0,Below Target Threshold,High Propensity,3,4,69.85
33677,34,management,single,tertiary,no,151,yes,no,cellular,20,apr,7,4,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,0.12,No previous contact,0,Housing loan only,1,1,4,Q2,0.4868649409415209,48.69,0,Below Target Threshold,High Propensity,3,3,77.8
33678,40,blue-collar,married,primary,no,2129,yes,no,cellular,20,apr,1156,3,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,2-3 contacts,2,19.27,No previous contact,0,Housing loan only,1,1,4,Q2,0.43090328784276766,43.09,0,Below Target Threshold,High Propensity,3,4,69.09
33679,38,technician,married,tertiary,no,472,yes,no,cellular,20,apr,178,5,326,3,failure,no,0,0,1,0,1,326.0,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.97,Previous failure,0,Housing loan only,1,1,4,Q2,0.3603536611836365,36.04,0,Below Target Threshold,Medium Propensity,2,5,52.55
33680,58,management,married,secondary,no,1112,yes,no,telephone,20,apr,21,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,0.35,No previous contact,0,Housing loan only,1,1,4,Q2,0.3853853340766868,38.54,0,Below Target Threshold,Medium Propensity,2,5,59.25
33681,38,services,married,secondary,no,2669,yes,no,cellular,20,apr,208,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,3.47,No previous contact,0,Housing loan only,1,1,4,Q2,0.40296434920983426,40.3,0,Below Target Threshold,Medium Propensity,2,4,63.35
33682,55,admin.,single,secondary,no,2359,yes,no,telephone,20,apr,43,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,0.72,No previous contact,0,Housing loan only,1,1,4,Q2,0.37652565558396023,37.65,0,Below Target Threshold,Medium Propensity,2,5,56.94
33683,32,blue-collar,married,secondary,no,419,yes,no,cellular,20,apr,122,3,325,2,failure,no,0,0,1,0,1,325.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.03,Previous failure,0,Housing loan only,1,1,4,Q2,0.30327393693259946,30.33,0,Below Target Threshold,Medium Propensity,2,7,37.24
33684,35,technician,married,secondary,no,1364,yes,yes,cellular,20,apr,25,2,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,0.42,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.3765421194171584,37.65,0,Below Target Threshold,Medium Propensity,2,5,56.95
33685,39,blue-collar,married,primary,no,143,yes,no,cellular,20,apr,6,2,348,1,other,no,0,0,1,0,1,348.0,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.1,Previous other,0,Housing loan only,1,1,4,Q2,0.32863340032608424,32.86,0,Below Target Threshold,Medium Propensity,2,6,43.71
33686,38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,no,0,0,1,0,1,150.0,30-39,2,"5,001-10,000",4,0,2-3 contacts,2,0.08,Previous failure,0,Housing loan only,1,1,4,Q2,0.4089193507824489,40.89,0,Below Target Threshold,Medium Propensity,2,4,64.73
33687,28,blue-collar,married,primary,no,254,yes,no,cellular,20,apr,149,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,2.48,No previous contact,0,Housing loan only,1,1,4,Q2,0.3625903354803479,36.26,0,Below Target Threshold,Medium Propensity,2,5,53.14
33688,34,technician,married,secondary,no,4248,yes,no,cellular,20,apr,627,5,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,10.45,No previous contact,0,Housing loan only,1,1,4,Q2,0.4046252892203321,40.46,0,Below Target Threshold,Medium Propensity,2,4,63.77
33689,24,student,single,secondary,no,597,yes,no,cellular,20,apr,943,3,-1,0,unknown,yes,1,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,15.72,No previous contact,0,Housing loan only,1,1,4,Q2,0.46265717230141024,46.27,0,Below Target Threshold,High Propensity,3,3,74.62
33690,36,blue-collar,single,secondary,no,459,yes,yes,cellular,20,apr,305,2,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.08,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.4230690404555414,42.31,0,Below Target Threshold,High Propensity,3,4,67.65
33691,35,technician,single,secondary,no,966,no,no,cellular,21,apr,71,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,1.18,No previous contact,0,No loans,0,1,4,Q2,0.7807986304418093,78.08,1,Priority Target,High Propensity,3,1,95.96
33692,37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,4-5 contacts,3,2.43,No previous contact,0,Housing loan only,1,1,4,Q2,0.38154671931175005,38.15,0,Below Target Threshold,Medium Propensity,2,5,58.32
33693,35,management,single,tertiary,no,1750,yes,no,cellular,21,apr,333,3,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,5.55,No previous contact,0,Housing loan only,1,1,4,Q2,0.48752312015372856,48.75,0,Below Target Threshold,High Propensity,3,3,77.89
33694,26,student,single,tertiary,no,10086,no,no,cellular,21,apr,110,2,-1,0,unknown,yes,1,0,0,0,0,,18-29,1,"10,001+",5,0,2-3 contacts,2,1.83,No previous contact,0,No loans,0,1,4,Q2,0.7976054512350491,79.76,1,Priority Target,High Propensity,3,1,96.48
33695,57,management,married,primary,no,6900,no,no,cellular,21,apr,159,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"5,001-10,000",4,0,2-3 contacts,2,2.65,No previous contact,0,No loans,0,1,4,Q2,0.6890949760917676,68.91,1,Priority Target,High Propensity,3,1,91.38
33696,30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.37,No previous contact,0,No loans,0,1,4,Q2,0.8128520766893986,81.29,1,Priority Target,High Propensity,3,1,96.83
33697,27,admin.,single,tertiary,no,832,no,no,cellular,21,apr,336,1,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,5.6,No previous contact,0,No loans,0,1,4,Q2,0.8177481680310713,81.77,1,Priority Target,High Propensity,3,1,96.91
33698,29,technician,single,secondary,no,3466,no,no,cellular,21,apr,274,1,-1,0,unknown,yes,1,0,0,0,0,,18-29,1,"1,001-5,000",3,0,1 contact,1,4.57,No previous contact,0,No loans,0,1,4,Q2,0.8214610559469733,82.15,1,Priority Target,High Propensity,3,1,96.98
33699,63,retired,married,unknown,no,2193,no,no,telephone,21,apr,1348,4,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"1,001-5,000",3,0,4-5 contacts,3,22.47,No previous contact,0,No loans,0,1,4,Q2,0.7307333420265413,73.07,1,Priority Target,High Propensity,3,1,93.51
33700,95,retired,divorced,primary,no,2282,no,no,telephone,21,apr,207,17,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"1,001-5,000",3,0,6+ contacts,4,3.45,No previous contact,0,No loans,0,1,4,Q2,0.5651912750800491,56.52,0,Below Target Threshold,High Propensity,3,2,84.91
33701,65,retired,married,tertiary,no,1973,no,no,telephone,21,apr,396,3,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,6.6,No previous contact,0,No loans,0,1,4,Q2,0.7739641035892629,77.4,1,Priority Target,High Propensity,3,1,95.72
33702,37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.65,No previous contact,0,No loans,0,1,4,Q2,0.7632013932634608,76.32,1,Priority Target,High Propensity,3,1,95.24
33703,55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,3.7,No previous contact,0,No loans,0,1,4,Q2,0.6155152373879527,61.55,1,Priority Target,High Propensity,3,2,87.82
33704,59,technician,married,secondary,no,10925,no,no,cellular,21,apr,100,1,-1,0,unknown,yes,1,0,0,0,0,,50-59,4,"10,001+",5,0,1 contact,1,1.67,No previous contact,0,No loans,0,1,4,Q2,0.7189944104238551,71.9,1,Priority Target,High Propensity,3,1,92.87
33705,35,management,single,tertiary,no,704,no,no,cellular,21,apr,164,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.73,No previous contact,0,No loans,0,1,4,Q2,0.7788932003871324,77.89,1,Priority Target,High Propensity,3,1,95.9
33706,32,management,single,tertiary,no,462,no,no,cellular,21,apr,252,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.2,No previous contact,0,No loans,0,1,4,Q2,0.8052972545628745,80.53,1,Priority Target,High Propensity,3,1,96.67
33707,74,retired,married,secondary,no,9480,no,no,cellular,21,apr,211,1,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"5,001-10,000",4,0,1 contact,1,3.52,No previous contact,0,No loans,0,1,4,Q2,0.7780818082417141,77.81,1,Priority Target,High Propensity,3,1,95.86
33708,56,unemployed,married,primary,no,3391,no,no,cellular,21,apr,243,1,-1,0,unknown,yes,1,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,4.05,No previous contact,0,No loans,0,1,4,Q2,0.7208429015660323,72.08,1,Priority Target,High Propensity,3,1,92.98
33709,58,admin.,married,secondary,no,310,yes,yes,cellular,21,apr,75,1,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,1.25,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.3308672641504489,33.09,0,Below Target Threshold,Medium Propensity,2,6,44.34
33710,34,services,married,secondary,no,0,yes,no,cellular,21,apr,95,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.58,No previous contact,0,Housing loan only,1,1,4,Q2,0.36859070010959116,36.86,0,Below Target Threshold,Medium Propensity,2,5,54.71
33711,71,retired,married,tertiary,no,1486,no,no,telephone,21,apr,110,3,-1,0,unknown,no,0,0,0,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,1.83,No previous contact,0,No loans,0,1,4,Q2,0.7702515786453209,77.03,1,Priority Target,High Propensity,3,1,95.55
33712,37,management,married,tertiary,no,585,yes,no,cellular,21,apr,47,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.78,No previous contact,0,Housing loan only,1,1,4,Q2,0.41639572453960744,41.64,0,Below Target Threshold,Medium Propensity,2,4,66.32
33713,59,retired,married,secondary,no,1080,no,no,cellular,21,apr,645,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,10.75,No previous contact,0,No loans,0,1,4,Q2,0.7102391448402026,71.02,1,Priority Target,High Propensity,3,1,92.45
33714,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,yes,1,0,0,0,0,,18-29,1,"1,001-5,000",3,0,4-5 contacts,3,7.73,No previous contact,0,No loans,0,1,4,Q2,0.7545905030792577,75.46,1,Priority Target,High Propensity,3,1,94.83
33715,46,management,divorced,tertiary,no,4629,no,no,cellular,21,apr,446,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,7.43,No previous contact,0,No loans,0,1,4,Q2,0.8168489686039674,81.68,1,Priority Target,High Propensity,3,1,96.9
33716,30,blue-collar,single,unknown,no,6281,no,no,cellular,21,apr,149,2,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"5,001-10,000",4,0,2-3 contacts,2,2.48,No previous contact,0,No loans,0,1,4,Q2,0.7377933866499141,73.78,1,Priority Target,High Propensity,3,1,93.91
33717,29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success,yes,1,0,0,1,1,181.0,18-29,1,"0-1,000",2,0,2-3 contacts,2,2.63,Previous success,1,Personal loan only,1,1,4,Q2,0.883495743766245,88.35,1,Priority Target,High Propensity,3,1,97.69
33718,67,retired,single,tertiary,no,2144,no,no,telephone,21,apr,847,2,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,14.12,No previous contact,0,No loans,0,1,4,Q2,0.6740976947376501,67.41,1,Priority Target,High Propensity,3,1,90.72
33719,31,management,single,tertiary,no,354,no,no,cellular,21,apr,242,2,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,4.03,No previous contact,0,No loans,0,1,4,Q2,0.7809808575945064,78.1,1,Priority Target,High Propensity,3,1,95.97
33720,78,retired,married,primary,no,8556,no,no,telephone,21,apr,137,2,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"5,001-10,000",4,0,2-3 contacts,2,2.28,No previous contact,0,No loans,0,1,4,Q2,0.7732815570160663,77.33,1,Priority Target,High Propensity,3,1,95.68
33721,45,unknown,divorced,unknown,no,0,no,no,cellular,21,apr,278,3,-1,0,unknown,yes,1,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,4.63,No previous contact,0,No loans,0,1,4,Q2,0.5957395464876825,59.57,0,Below Target Threshold,High Propensity,3,2,86.75
33722,29,blue-collar,single,secondary,no,2,yes,yes,cellular,21,apr,379,5,-1,0,unknown,yes,1,0,1,1,0,,18-29,1,"0-1,000",2,0,4-5 contacts,3,6.32,No previous contact,0,Housing + personal loans,2,1,4,Q2,0.39777111649945585,39.78,0,Below Target Threshold,Medium Propensity,2,4,62.13
33723,39,admin.,married,tertiary,no,1108,no,no,cellular,21,apr,204,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,3.4,No previous contact,0,No loans,0,1,4,Q2,0.7749293177174507,77.49,1,Priority Target,High Propensity,3,1,95.75
33724,45,management,married,tertiary,no,212,no,no,cellular,21,apr,65,2,-1,0,unknown,yes,1,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.08,No previous contact,0,No loans,0,1,4,Q2,0.7388285415935107,73.88,1,Priority Target,High Propensity,3,1,93.96
33725,37,management,married,tertiary,no,4174,no,no,cellular,22,apr,183,5,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,3.05,No previous contact,0,No loans,0,1,4,Q2,0.6729142683213558,67.29,1,Priority Target,High Propensity,3,1,90.68
33726,63,admin.,married,secondary,no,-40,no,no,cellular,22,apr,99,3,-1,0,unknown,no,0,0,0,0,0,,60+,5,Negative,1,1,2-3 contacts,2,1.65,No previous contact,0,No loans,0,1,4,Q2,0.6616401966640695,66.16,1,Priority Target,High Propensity,3,1,90.15
33727,30,student,single,primary,no,1527,no,no,telephone,22,apr,94,7,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,6+ contacts,4,1.57,No previous contact,0,No loans,0,1,4,Q2,0.47038894029853867,47.04,0,Below Target Threshold,High Propensity,3,3,75.69
33728,39,admin.,single,secondary,no,720,yes,no,telephone,22,apr,154,8,14,5,other,no,0,0,1,0,1,14.0,30-39,2,"0-1,000",2,0,6+ contacts,4,2.57,Previous other,0,Housing loan only,1,1,4,Q2,0.245927802947957,24.59,0,Below Target Threshold,Low Propensity,1,8,25.06
33729,44,technician,single,unknown,no,509,no,no,cellular,22,apr,71,7,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,6+ contacts,4,1.18,No previous contact,0,No loans,0,1,4,Q2,0.6598709526862013,65.99,1,Priority Target,High Propensity,3,1,90.08
33730,71,retired,divorced,tertiary,no,780,no,no,telephone,22,apr,220,1,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,1 contact,1,3.67,No previous contact,0,No loans,0,1,4,Q2,0.7885695572526901,78.86,1,Priority Target,High Propensity,3,1,96.21
33731,29,management,married,tertiary,no,482,no,no,cellular,22,apr,79,1,-1,0,unknown,no,0,0,0,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,1.32,No previous contact,0,No loans,0,1,4,Q2,0.7605918006616499,76.06,1,Priority Target,High Propensity,3,1,95.1
33732,66,blue-collar,married,primary,no,2552,no,no,telephone,22,apr,186,4,-1,0,unknown,no,0,0,0,0,0,,60+,5,"1,001-5,000",3,0,4-5 contacts,3,3.1,No previous contact,0,No loans,0,1,4,Q2,0.6075241246033748,60.75,1,Priority Target,High Propensity,3,2,87.39
33733,31,management,married,tertiary,no,2984,no,no,cellular,22,apr,343,5,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,4-5 contacts,3,5.72,No previous contact,0,No loans,0,1,4,Q2,0.671115934823441,67.11,1,Priority Target,High Propensity,3,1,90.59
33734,45,technician,married,tertiary,no,5110,no,no,cellular,22,apr,341,2,-1,0,unknown,yes,1,0,0,0,0,,40-49,3,"5,001-10,000",4,0,2-3 contacts,2,5.68,No previous contact,0,No loans,0,1,4,Q2,0.7372610947764753,73.73,1,Priority Target,High Propensity,3,1,93.86
33735,32,management,single,tertiary,no,10281,no,no,cellular,22,apr,400,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"10,001+",5,0,1 contact,1,6.67,No previous contact,0,No loans,0,1,4,Q2,0.8016902297128783,80.17,1,Priority Target,High Propensity,3,1,96.58
33736,36,student,single,secondary,no,17,no,no,cellular,22,apr,621,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,10.35,No previous contact,0,No loans,0,1,4,Q2,0.7184778630430632,71.85,1,Priority Target,High Propensity,3,1,92.84
33737,41,unknown,single,unknown,no,942,no,no,cellular,22,apr,219,1,-1,0,unknown,yes,1,0,0,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,3.65,No previous contact,0,No loans,0,1,4,Q2,0.8024369489805214,80.24,1,Priority Target,High Propensity,3,1,96.6
33738,38,technician,married,secondary,no,0,yes,no,cellular,22,apr,315,1,-1,0,unknown,yes,1,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.25,No previous contact,0,Housing loan only,1,1,4,Q2,0.4014740017638675,40.15,0,Below Target Threshold,Medium Propensity,2,4,62.99
33739,34,management,married,tertiary,no,136,yes,no,cellular,22,apr,156,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.6,No previous contact,0,Housing loan only,1,1,4,Q2,0.429054357126508,42.91,0,Below Target Threshold,High Propensity,3,4,68.74
33740,41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,314,1,239,13,failure,yes,1,0,0,0,1,239.0,40-49,3,"1,001-5,000",3,0,1 contact,1,5.23,Previous failure,0,No loans,0,1,4,Q2,0.6129116107272659,61.29,1,Priority Target,High Propensity,3,2,87.68
33741,64,technician,married,tertiary,no,826,no,no,telephone,22,apr,101,1,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,1 contact,1,1.68,No previous contact,0,No loans,0,1,4,Q2,0.7584626295788723,75.85,1,Priority Target,High Propensity,3,1,94.99
33742,64,management,married,tertiary,no,679,no,no,telephone,22,apr,135,3,-1,0,unknown,no,0,0,0,0,0,,60+,5,"0-1,000",2,0,2-3 contacts,2,2.25,No previous contact,0,No loans,0,1,4,Q2,0.7483411920609251,74.83,1,Priority Target,High Propensity,3,1,94.5
33743,32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,yes,1,0,0,0,1,182.0,30-39,2,"5,001-10,000",4,0,1 contact,1,5.32,Previous success,1,No loans,0,1,4,Q2,0.94032105775127,94.03,1,Priority Target,High Propensity,3,1,99.37
33744,69,housemaid,married,primary,no,1080,no,no,cellular,22,apr,164,2,-1,0,unknown,no,0,0,0,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,2.73,No previous contact,0,No loans,0,1,4,Q2,0.7632529220968859,76.33,1,Priority Target,High Propensity,3,1,95.25
33745,33,admin.,married,tertiary,no,882,no,no,cellular,22,apr,104,1,183,4,failure,yes,1,0,0,0,1,183.0,30-39,2,"0-1,000",2,0,1 contact,1,1.73,Previous failure,0,No loans,0,1,4,Q2,0.6656370795160419,66.56,1,Priority Target,High Propensity,3,1,90.35
33746,39,services,married,secondary,no,1442,no,no,cellular,22,apr,70,3,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,1.17,No previous contact,0,No loans,0,1,4,Q2,0.7186747637525869,71.87,1,Priority Target,High Propensity,3,1,92.86
33747,30,services,married,tertiary,no,81,no,no,cellular,22,apr,145,1,-1,0,unknown,yes,1,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.42,No previous contact,0,No loans,0,1,4,Q2,0.7025766950243468,70.26,1,Priority Target,High Propensity,3,1,92.06
33748,65,retired,married,primary,no,276,no,no,cellular,22,apr,229,1,-1,0,unknown,yes,1,0,0,0,0,,60+,5,"0-1,000",2,0,1 contact,1,3.82,No previous contact,0,No loans,0,1,4,Q2,0.823095151551934,82.31,1,Priority Target,High Propensity,3,1,97.01
33749,45,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes,1,0,1,0,1,181.0,40-49,3,"0-1,000",2,0,1 contact,1,2.45,Previous success,1,Housing loan only,1,1,4,Q2,0.8445042379059838,84.45,1,Priority Target,High Propensity,3,1,97.32
