age,balance,campaign,previous,previously_contacted,days_since_previous_contact,negative_balance_flag,previous_campaign_success_flag,active_loan_count,contact_known_flag,job,marital,education,default,housing,loan,contact,month,poutcome,subscription_flag
43,938,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,feb,unknown,0
54,2847,10,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
47,152,3,4,1,271.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,feb,failure,0
42,426,2,0,0,0.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0
32,364,1,0,0,0.0,0,0,1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0
56,3948,1,3,1,135.0,0,0,0,1,retired,married,secondary,no,no,no,cellular,apr,failure,0
38,127,1,2,1,50.0,0,1,1,1,technician,married,tertiary,no,yes,no,cellular,oct,success,0
53,2191,5,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,telephone,jul,unknown,0
31,6542,3,2,1,192.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,nov,other,0
32,8,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,unknown,0
30,1372,2,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,nov,unknown,0
51,936,16,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
38,5830,3,0,0,0.0,0,0,0,0,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,0
59,201,7,0,0,0.0,0,0,0,1,retired,married,unknown,no,no,no,cellular,jul,unknown,0
42,150,2,0,0,0.0,0,0,1,1,admin.,single,secondary,no,no,yes,cellular,jul,unknown,0
52,1134,4,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
52,1228,1,0,0,0.0,0,0,2,1,admin.,married,secondary,no,yes,yes,cellular,aug,unknown,1
51,505,4,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,0
40,1009,5,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,1
59,1390,2,0,0,0.0,0,0,1,1,retired,married,primary,no,no,yes,cellular,aug,unknown,0
33,1859,4,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,jan,unknown,0
52,-98,1,0,0,0.0,1,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
42,2106,2,0,0,0.0,0,0,2,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,0
45,-158,2,0,0,0.0,1,0,1,1,technician,married,primary,no,yes,no,cellular,may,unknown,0
46,3969,5,0,0,0.0,0,0,0,1,blue-collar,married,primary,no,no,no,telephone,jul,unknown,0
37,22856,1,1,1,388.0,0,0,0,1,management,married,primary,no,no,no,cellular,jul,failure,0
52,458,5,0,0,0.0,0,0,2,0,self-employed,single,tertiary,no,yes,yes,unknown,may,unknown,0
60,209,3,1,1,106.0,0,0,0,1,retired,married,unknown,no,no,no,cellular,aug,failure,1
31,3528,1,0,0,0.0,0,0,0,1,unemployed,single,secondary,no,no,no,cellular,feb,unknown,0
28,203,2,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,jan,unknown,0
57,0,3,0,0,0.0,0,0,1,1,retired,married,primary,no,no,yes,cellular,jul,unknown,0
38,2470,1,1,1,230.0,0,0,1,1,unemployed,single,secondary,no,yes,no,cellular,feb,other,0
54,-754,2,0,0,0.0,1,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
33,3161,3,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,apr,unknown,1
35,136,1,0,0,0.0,0,0,1,0,admin.,married,primary,no,yes,no,unknown,may,unknown,0
31,12857,1,1,1,92.0,0,1,1,1,management,single,tertiary,no,yes,no,cellular,feb,success,1
24,135,1,0,0,0.0,0,0,2,1,technician,single,secondary,no,yes,yes,cellular,may,unknown,0
54,2452,3,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
38,563,2,0,0,0.0,0,0,1,1,services,married,tertiary,no,yes,no,cellular,may,unknown,0
72,1388,1,0,0,0.0,0,0,0,1,retired,married,primary,no,no,no,telephone,oct,unknown,1
40,823,4,0,0,0.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0
40,397,1,0,0,0.0,0,0,0,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,0
49,204,5,0,0,0.0,0,0,1,1,technician,married,secondary,no,no,yes,telephone,jul,unknown,0
31,591,3,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
31,0,2,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
55,1268,2,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
51,7080,1,0,0,0.0,0,0,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0
60,1141,4,0,0,0.0,0,0,0,1,retired,married,tertiary,no,no,no,cellular,aug,unknown,0
53,4086,3,0,0,0.0,0,0,0,0,management,married,primary,no,no,no,unknown,jun,unknown,0
43,548,1,0,0,0.0,0,0,1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0
32,234,2,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,mar,unknown,0
57,-176,1,0,0,0.0,1,0,1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,0
33,2441,1,0,0,0.0,0,0,2,1,management,married,tertiary,no,yes,yes,cellular,nov,unknown,0
43,132,1,0,0,0.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,mar,unknown,1
57,33,1,0,0,0.0,0,0,1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0
42,-671,2,0,0,0.0,1,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
47,-553,7,0,0,0.0,1,0,1,1,services,married,secondary,no,yes,no,cellular,may,unknown,0
33,171,4,0,0,0.0,0,0,0,1,management,married,secondary,no,no,no,cellular,jul,unknown,0
33,696,1,8,1,176.0,0,0,1,1,technician,single,tertiary,no,no,yes,cellular,feb,failure,0
26,-67,1,0,0,0.0,1,0,1,1,technician,single,tertiary,no,yes,no,cellular,may,unknown,1
34,837,1,0,0,0.0,0,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,0
24,139,4,0,0,0.0,0,0,0,1,student,single,secondary,no,no,no,cellular,sep,unknown,1
40,876,1,0,0,0.0,0,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0
57,2549,3,2,1,197.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,jan,failure,0
25,490,1,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,sep,unknown,0
55,505,1,1,1,316.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,apr,other,0
35,186,2,0,0,0.0,0,0,1,1,management,single,unknown,no,yes,no,cellular,feb,unknown,0
54,42,2,0,0,0.0,0,0,1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0
29,309,1,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
42,570,2,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
39,80,2,0,0,0.0,0,0,0,0,technician,divorced,secondary,no,no,no,unknown,jun,unknown,0
33,275,1,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,nov,unknown,0
36,200,1,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
26,-11,3,0,0,0.0,1,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,1
42,2625,2,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,jul,unknown,1
26,1078,2,0,0,0.0,0,0,0,1,self-employed,single,tertiary,no,no,no,cellular,apr,unknown,0
71,2850,1,0,0,0.0,0,0,0,1,retired,married,secondary,no,no,no,cellular,feb,unknown,1
28,538,3,0,0,0.0,0,0,0,1,unemployed,single,secondary,no,no,no,cellular,jun,unknown,0
32,587,1,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
38,8554,2,4,1,176.0,0,0,1,1,services,divorced,secondary,no,yes,no,cellular,nov,other,0
52,247,6,0,0,0.0,0,0,0,1,unknown,married,primary,no,no,no,cellular,jul,unknown,0
45,967,1,0,0,0.0,0,0,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,0
30,-43,1,2,1,325.0,1,0,2,1,services,married,secondary,no,yes,yes,cellular,apr,other,0
46,401,2,0,0,0.0,0,0,1,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,0
29,13186,1,2,1,350.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,0
51,468,4,0,0,0.0,0,0,1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,0
37,523,7,0,0,0.0,0,0,0,0,services,divorced,secondary,no,no,no,unknown,jun,unknown,0
45,594,2,0,0,0.0,0,0,1,0,blue-collar,divorced,primary,no,yes,no,unknown,may,unknown,1
34,2700,2,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
40,95,4,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
66,3,1,0,0,0.0,0,0,0,1,retired,married,tertiary,no,no,no,cellular,aug,unknown,1
29,915,1,0,0,0.0,0,0,1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0
44,199,7,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0
26,100,1,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
31,793,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,nov,unknown,0
50,669,1,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0
38,3813,2,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,aug,unknown,0
32,1121,3,0,0,0.0,0,0,2,1,entrepreneur,divorced,secondary,no,yes,yes,cellular,apr,unknown,0
81,1154,1,0,0,0.0,0,0,0,1,retired,married,primary,no,no,no,telephone,sep,unknown,1
45,-312,4,0,0,0.0,1,0,0,1,self-employed,married,tertiary,no,no,no,telephone,nov,unknown,0
39,416,4,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,oct,unknown,0
44,887,1,2,1,14.0,0,0,1,1,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,0
55,781,3,2,1,270.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,feb,failure,0
50,26,5,2,1,366.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0
31,-24,6,0,0,0.0,1,0,2,0,management,single,tertiary,no,yes,yes,unknown,jun,unknown,0
40,69,3,0,0,0.0,0,0,1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0
35,109,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,no,yes,cellular,aug,unknown,0
26,5116,3,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0
41,4488,1,0,0,0.0,0,0,1,1,admin.,married,primary,no,yes,no,cellular,jul,unknown,0
41,176,1,0,0,0.0,0,0,2,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0
54,19,2,0,0,0.0,0,0,0,1,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0
40,294,5,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
36,1094,1,1,1,335.0,0,0,1,1,self-employed,married,primary,no,yes,no,cellular,apr,failure,0
46,0,6,0,0,0.0,0,0,0,1,management,married,secondary,no,no,no,cellular,aug,unknown,0
33,2044,3,1,1,177.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,failure,0
49,197,1,2,1,182.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,apr,failure,1
31,467,2,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,may,unknown,0
46,625,1,5,1,163.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,jan,other,0
60,0,3,0,0,0.0,0,0,0,1,management,married,secondary,no,no,no,telephone,aug,unknown,0
50,1784,3,1,1,160.0,0,0,0,1,blue-collar,married,tertiary,no,no,no,cellular,nov,failure,0
44,2033,1,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,may,unknown,0
38,-762,2,0,0,0.0,1,0,2,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0
47,-49,6,23,1,327.0,1,0,1,1,management,divorced,tertiary,no,yes,no,cellular,may,failure,0
45,137,2,0,0,0.0,0,0,1,0,services,married,primary,no,yes,no,unknown,may,unknown,0
60,374,2,0,0,0.0,0,0,0,1,retired,married,secondary,no,no,no,cellular,aug,unknown,0
35,2144,2,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
46,6085,2,0,0,0.0,0,0,2,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0
29,1446,3,0,0,0.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0
47,32,2,0,0,0.0,0,0,1,1,technician,divorced,secondary,no,no,yes,cellular,aug,unknown,0
51,1466,2,0,0,0.0,0,0,1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0
30,-97,2,0,0,0.0,1,0,1,0,services,single,secondary,no,yes,no,unknown,jun,unknown,0
34,603,3,0,0,0.0,0,0,2,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0
34,-218,2,0,0,0.0,1,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
41,241,1,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,0
36,0,3,0,0,0.0,0,0,2,0,management,married,tertiary,no,yes,yes,unknown,jun,unknown,0
32,1211,4,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
40,1041,1,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0
33,-149,1,3,1,296.0,1,0,1,1,management,single,tertiary,no,yes,no,cellular,may,failure,0
32,427,1,0,0,0.0,0,0,0,0,blue-collar,single,secondary,no,no,no,unknown,sep,unknown,0
41,812,4,0,0,0.0,0,0,1,0,admin.,single,secondary,no,no,yes,unknown,jun,unknown,1
42,2037,1,1,1,8.0,0,0,1,1,technician,married,secondary,no,no,yes,cellular,feb,other,0
30,518,1,0,0,0.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,may,unknown,0
59,96,2,0,0,0.0,0,0,0,1,housemaid,married,primary,no,no,no,cellular,aug,unknown,0
64,243,1,1,1,175.0,0,0,0,1,retired,married,secondary,no,no,no,cellular,feb,failure,0
22,83,1,0,0,0.0,0,0,1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0
41,816,2,1,1,319.0,0,0,2,1,technician,married,tertiary,no,yes,yes,cellular,apr,failure,0
39,315,4,0,0,0.0,0,0,1,1,management,married,secondary,no,yes,no,telephone,apr,unknown,0
38,63,4,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
33,920,1,0,0,0.0,0,0,0,1,admin.,married,secondary,no,no,no,cellular,apr,unknown,1
35,120,3,1,1,328.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,0
39,815,3,0,0,0.0,0,0,1,1,blue-collar,divorced,primary,no,yes,no,cellular,may,unknown,0
40,0,1,0,0,0.0,0,0,1,1,technician,divorced,secondary,no,yes,no,cellular,feb,unknown,0
25,886,1,0,0,0.0,0,0,0,1,technician,single,secondary,no,no,no,cellular,aug,unknown,0
25,839,3,0,0,0.0,0,0,1,1,technician,married,tertiary,no,yes,no,cellular,may,unknown,1
55,3629,1,0,0,0.0,0,0,1,0,management,divorced,primary,no,yes,no,unknown,may,unknown,0
42,634,1,0,0,0.0,0,0,1,1,self-employed,married,secondary,no,yes,no,cellular,jul,unknown,0
43,-260,2,0,0,0.0,1,0,1,1,technician,married,secondary,no,yes,no,cellular,jul,unknown,0
57,132,3,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,jul,unknown,0
22,129,2,1,1,181.0,0,1,0,1,services,single,secondary,no,no,no,cellular,apr,success,1
49,-287,1,0,0,0.0,1,0,1,0,technician,married,unknown,no,yes,no,unknown,may,unknown,0
38,2048,1,0,0,0.0,0,0,1,1,blue-collar,divorced,secondary,no,no,yes,cellular,may,unknown,0
29,223,1,0,0,0.0,0,0,0,1,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,0
36,191,1,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,aug,unknown,0
32,435,1,1,1,331.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,0
30,499,1,3,1,281.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,may,failure,0
58,201,5,0,0,0.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,jul,unknown,0
26,512,5,3,1,239.0,0,0,2,1,services,single,secondary,no,yes,yes,cellular,jan,failure,0
53,3166,12,0,0,0.0,0,0,0,0,housemaid,married,primary,no,no,no,unknown,jun,unknown,0
76,3324,1,3,1,92.0,0,1,0,1,retired,married,primary,no,no,no,cellular,nov,success,1
37,8311,2,0,0,0.0,0,0,1,1,management,single,secondary,no,yes,no,cellular,apr,unknown,0
29,149,2,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0
37,444,1,5,1,102.0,0,1,0,1,student,single,unknown,no,no,no,cellular,aug,success,1
42,477,2,3,1,242.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,feb,failure,0
43,34,3,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,jul,unknown,0
34,37,1,0,0,0.0,0,0,0,1,admin.,married,tertiary,no,no,no,cellular,feb,unknown,0
58,2,3,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,telephone,may,unknown,0
38,97,2,0,0,0.0,0,0,1,1,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0
35,1048,2,0,0,0.0,0,0,0,1,management,single,secondary,no,no,no,cellular,aug,unknown,0
36,0,7,0,0,0.0,0,0,1,1,services,divorced,secondary,yes,no,yes,cellular,jul,unknown,1
58,7495,1,0,0,0.0,0,0,1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0
30,151,4,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
30,436,1,0,0,0.0,0,0,1,1,services,divorced,secondary,no,yes,no,cellular,jun,unknown,1
36,69,2,3,1,369.0,0,0,1,1,technician,divorced,secondary,no,yes,no,cellular,may,failure,0
42,233,1,4,1,231.0,0,0,0,1,technician,married,secondary,no,no,no,cellular,apr,failure,0
35,249,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,aug,unknown,0
29,2768,1,4,1,241.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,jan,failure,0
37,336,5,0,0,0.0,0,0,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0
33,690,3,16,1,555.0,0,0,0,1,admin.,single,secondary,no,no,no,cellular,nov,failure,0
28,221,1,0,0,0.0,0,0,1,1,services,single,secondary,no,yes,no,cellular,may,unknown,0
34,4963,1,0,0,0.0,0,0,1,1,blue-collar,single,secondary,no,yes,no,cellular,jul,unknown,0
33,991,1,0,0,0.0,0,0,1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,0
30,0,3,0,0,0.0,0,0,1,0,services,single,secondary,yes,no,yes,unknown,jul,unknown,0
45,-190,4,0,0,0.0,1,0,1,1,management,married,tertiary,yes,no,yes,cellular,aug,unknown,0
22,246,1,0,0,0.0,0,0,1,1,student,single,secondary,no,yes,no,telephone,may,unknown,0
34,309,1,0,0,0.0,0,0,0,1,unemployed,married,primary,no,no,no,cellular,feb,unknown,1
58,4198,5,5,1,246.0,0,0,0,1,technician,married,primary,no,no,no,cellular,oct,failure,1
63,-40,3,0,0,0.0,1,0,0,1,admin.,married,secondary,no,no,no,cellular,apr,unknown,0
56,3643,3,0,0,0.0,0,0,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,0
33,2044,3,0,0,0.0,0,0,1,1,technician,married,secondary,no,yes,no,cellular,may,unknown,1
34,2283,1,0,0,0.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,nov,unknown,0
46,198,1,1,1,350.0,0,0,1,1,housemaid,single,secondary,no,yes,no,cellular,may,other,0
35,534,3,0,0,0.0,0,0,0,1,admin.,divorced,secondary,no,no,no,cellular,jul,unknown,0
59,3812,2,0,0,0.0,0,0,1,1,retired,married,secondary,no,yes,no,telephone,jul,unknown,0
32,882,3,0,0,0.0,0,0,0,0,admin.,married,tertiary,no,no,no,unknown,may,unknown,0
34,1995,2,0,0,0.0,0,0,1,1,management,single,secondary,no,yes,no,cellular,nov,unknown,0
25,155,3,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,telephone,jul,unknown,0
36,1331,3,1,1,174.0,0,0,1,1,management,single,secondary,no,yes,no,cellular,may,other,0
35,29397,1,0,0,0.0,0,0,1,1,entrepreneur,married,primary,no,yes,no,cellular,nov,unknown,0
31,-474,2,0,0,0.0,1,0,1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0
34,-196,1,0,0,0.0,1,0,2,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0
30,83,2,1,1,196.0,0,0,2,1,admin.,divorced,secondary,no,yes,yes,cellular,nov,failure,0
54,66,2,0,0,0.0,0,0,1,1,self-employed,married,tertiary,no,yes,no,telephone,may,unknown,0
57,442,1,3,1,253.0,0,0,0,1,management,divorced,tertiary,no,no,no,cellular,feb,failure,0
36,269,2,0,0,0.0,0,0,1,1,management,married,tertiary,no,yes,no,cellular,may,unknown,0
51,1151,2,0,0,0.0,0,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,0
25,42,1,1,1,94.0,0,1,1,1,self-employed,single,tertiary,no,yes,no,cellular,jun,success,1
40,4853,2,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0
41,812,3,0,0,0.0,0,0,2,1,services,married,primary,no,yes,yes,cellular,jul,unknown,0
38,0,1,4,1,183.0,0,1,1,1,blue-collar,divorced,secondary,no,yes,no,cellular,oct,success,1
27,3342,2,4,1,330.0,0,0,1,1,blue-collar,single,primary,no,yes,no,cellular,apr,failure,0
30,3037,5,7,1,175.0,0,0,1,1,entrepreneur,married,tertiary,no,yes,no,cellular,may,other,0
28,298,2,0,0,0.0,0,0,0,1,services,single,secondary,no,no,no,cellular,jan,unknown,0
51,176,2,0,0,0.0,0,0,1,1,blue-collar,married,primary,no,no,yes,cellular,aug,unknown,0
29,2806,1,5,1,93.0,0,0,0,1,blue-collar,single,secondary,no,no,no,cellular,oct,other,0
38,338,1,0,0,0.0,0,0,1,1,admin.,married,secondary,no,no,yes,cellular,jul,unknown,0
58,1249,1,0,0,0.0,0,0,0,1,entrepreneur,married,primary,no,no,no,cellular,feb,unknown,0
40,0,4,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
45,582,1,0,0,0.0,0,0,0,1,self-employed,married,tertiary,no,no,no,cellular,nov,unknown,0
31,-475,3,0,0,0.0,1,0,1,1,services,single,secondary,no,yes,no,telephone,may,unknown,0
30,659,3,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
36,4324,4,4,1,127.0,0,0,1,1,housemaid,married,primary,no,yes,no,cellular,nov,failure,0
42,3,1,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
28,290,1,0,0,0.0,0,0,1,1,student,single,tertiary,no,yes,no,telephone,nov,unknown,0
29,290,1,0,0,0.0,0,0,2,1,technician,single,secondary,no,yes,yes,cellular,jul,unknown,0
31,424,1,2,1,161.0,0,0,0,1,technician,single,tertiary,no,no,no,cellular,jan,failure,0
34,100,2,0,0,0.0,0,0,0,1,technician,married,tertiary,no,no,no,cellular,aug,unknown,0
37,1314,1,10,1,91.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,aug,failure,0
44,365,2,0,0,0.0,0,0,1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0
57,156,2,0,0,0.0,0,0,1,0,retired,married,secondary,no,no,yes,unknown,jul,unknown,0
34,682,3,0,0,0.0,0,0,0,1,management,single,tertiary,no,no,no,cellular,aug,unknown,0
38,5779,3,0,0,0.0,0,0,1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0
26,10086,2,0,0,0.0,0,0,0,1,student,single,tertiary,no,no,no,cellular,apr,unknown,1
41,30,7,0,0,0.0,0,0,0,1,management,married,tertiary,no,no,no,cellular,aug,unknown,0
42,0,1,0,0,0.0,0,0,0,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0
44,1424,2,0,0,0.0,0,0,1,1,management,single,tertiary,no,yes,no,cellular,aug,unknown,0
52,698,2,0,0,0.0,0,0,0,1,blue-collar,married,secondary,no,no,no,telephone,jul,unknown,0
56,316,1,0,0,0.0,0,0,1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0
34,44,2,0,0,0.0,0,0,2,1,technician,divorced,secondary,no,yes,yes,cellular,nov,unknown,0
35,0,3,0,0,0.0,0,0,2,1,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,0
41,669,2,0,0,0.0,0,0,1,1,admin.,single,secondary,no,yes,no,cellular,apr,unknown,0
47,1128,2,0,0,0.0,0,0,0,1,management,married,unknown,no,no,no,cellular,jan,unknown,0
26,467,2,0,0,0.0,0,0,2,0,self-employed,single,secondary,no,yes,yes,unknown,jun,unknown,0
49,6512,2,0,0,0.0,0,0,0,1,admin.,divorced,secondary,no,no,no,cellular,nov,unknown,0
42,396,2,0,0,0.0,0,0,1,0,unemployed,married,secondary,no,no,yes,unknown,jun,unknown,0
45,1526,1,0,0,0.0,0,0,1,1,housemaid,married,primary,no,yes,no,telephone,jan,unknown,0
34,1012,1,0,0,0.0,0,0,2,1,technician,married,secondary,no,yes,yes,telephone,oct,unknown,1
27,512,1,0,0,0.0,0,0,1,1,admin.,married,secondary,no,yes,no,cellular,jul,unknown,0
